rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,SNDK,0.3329962093651858,0.00099601593625498,225.47,0.07279825,-0.05850172,1.3227054,Manufacturing,COMPUTER STORAGE DEVICES
2,LITE,0.3329962093651858,0.00298804780876494,342.56,0.077469945,0.42667937,1.1317668,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
3,COHR,0.32435834340651554,0.0049800796812749,185.86,0.13675845,0.20289958,0.74118775,Manufacturing,OPTICAL INSTRUMENTS & LENSES
4,ALB,0.3054159651854232,0.0069721115537848604,127.2,-0.008805454,0.3089112,0.6112519,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
5,WDC,0.26846189690300043,0.008964143426294821,169.78,0.038155794,0.041882753,0.69056934,Manufacturing,COMPUTER STORAGE DEVICES
6,MU,0.2649703026312214,0.010956175298804782,246.92,0.026865125,0.03782785,0.7259389,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
7,INTC,0.25362122521712366,0.012948207171314742,40.3,0.007248163,0.056910515,0.6721264,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
8,HOOD,0.2246768827843266,0.014940239043824702,136.43,0.107026935,0.046563268,0.8259488,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
9,PSKY,0.2245064571516599,0.01693227091633466,14.57,-0.07256526,-0.035099387,0.7835946,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
10,VRT,0.22302645292481327,0.018924302788844622,185.61,0.035654545,0.032313704,0.57004285,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
11,WBD,0.21318654422386857,0.02091633466135458,27.23,0.14076245,0.20114684,0.41358605,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
12,Q,0.2087027166618454,0.022908366533864542,84.3,0.08634031,-0.0867728,0.58190894,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
13,ORCL,0.20479862353687808,0.0249003984063745,220.54,0.09754145,-0.07824123,0.47736895,Services,SERVICES-PREPACKAGED SOFTWARE
14,BLDR,0.20436573435009578,0.026892430278884463,107.46,-0.050538957,-0.017912626,0.50078183,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
15,STX,0.20013539502089137,0.02888446215139442,285.41,0.056682706,0.02169323,0.62031937,Manufacturing,COMPUTER STORAGE DEVICES
16,REGN,0.19967117997796743,0.030876494023904383,703.26,-0.062457502,0.06954813,0.37164852,Manufacturing,PHARMACEUTICAL PREPARATIONS
17,CMG,0.19624030330785763,0.03286852589641434,33.61,-0.018399537,0.09872508,0.4035118,Retail,RETAIL-EATING PLACES
18,COIN,0.18104497446337106,0.0348605577689243,274.2,0.05526483,-0.11302322,0.64175534,Finance_Insurance_RealEstate,FINANCE SERVICES
19,GNRC,0.17780800632495972,0.036852589641434265,164.04,0.09931636,0.056346178,0.49727896,Manufacturing,MOTORS & GENERATORS
20,CIEN,0.16130643056613117,0.03884462151394422,212.93,0.059774995,0.06860387,0.62061054,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
21,SMCI,0.13777890755286015,0.04083665338645418,35.37,0.058665037,-0.11041248,0.5592967,Manufacturing,ELECTRONIC COMPUTERS
22,AMD,0.08242974846314811,0.04282868525896414,221.11,0.006143093,-0.053224266,0.6321651,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
23,DG,0.07836725667626271,0.044820717131474105,124.27,0.13654661,0.25246918,0.629158,Retail,RETAIL-VARIETY STORES
