rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,GLW,0.6143250473528193,0.0009940357852882703,135.32,0.016831994,-0.09966731,0.79784757,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
2,AXON,0.5813693660000466,0.002982107355864811,450.46,-0.102990985,-0.1812647,0.5152469,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
3,LITE,0.5671518596982433,0.004970178926441352,688.8,-0.107922256,0.017429829,1.3311498,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
4,APP,0.5588581493289047,0.006958250497017893,391.21,-0.11072475,-0.12073809,0.721706,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
5,FICO,0.5271110403717731,0.008946322067594433,1039.84,-0.06586659,-0.25107312,0.74346435,Services,"SERVICES-BUSINESS SERVICES, NEC"
6,COIN,0.5088641811652806,0.010934393638170975,173.38,-0.14553249,-0.04241681,0.7785118,Finance_Insurance_RealEstate,FINANCE SERVICES
7,COHR,0.5041799211814217,0.012922465208747515,243.29,-0.11713904,-0.027384698,1.0308924,Manufacturing,OPTICAL INSTRUMENTS & LENSES
8,CIEN,0.498699615498263,0.014910536779324055,387.99,-0.059600532,0.13726687,0.96486014,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
9,WDC,0.49175156184175123,0.016898608349900597,273.35,-0.13750666,-0.031532288,0.78249294,Manufacturing,COMPUTER STORAGE DEVICES
10,TTD,0.4828190064823384,0.018886679920477135,21.74,-0.0752871,-0.09227562,0.84823424,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
11,DELL,0.4565837802480749,0.020874751491053677,175.82,0.12158728,0.44767404,0.9126165,Manufacturing,ELECTRONIC COMPUTERS
12,PSKY,0.4500697652844582,0.02286282306163022,8.88,-0.008928537,-0.20572454,0.92972714,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
13,SNDK,0.44363665397171814,0.02485089463220676,603.17,-0.21878284,-0.07475078,1.0045369,Manufacturing,COMPUTER STORAGE DEVICES
14,DASH,0.39171241450372996,0.0268389662027833,151.96,-0.045836926,-0.15769637,0.3732003,Services,"SERVICES-BUSINESS SERVICES, NEC"
15,NOW,0.3794663903147612,0.02882703777335984,103.64,-0.0850181,-0.0517841,0.43311965,Services,SERVICES-PREPACKAGED SOFTWARE
16,APA,0.37572095807794875,0.030815109343936383,42.8,0.12454009,0.4707904,0.34895927,Mining,CRUDE PETROLEUM & NATURAL GAS
17,SMCI,0.34360783236840076,0.032803180914512925,22.21,-0.27866197,-0.3119579,1.3435693,Manufacturing,ELECTRONIC COMPUTERS
18,TER,0.3130740348967355,0.03479125248508946,297.34,-0.016732812,-0.106281996,0.75206447,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
19,GNRC,0.31220540964400995,0.036779324055666,198.0,-0.01418972,-0.15510988,0.42542186,Manufacturing,MOTORS & GENERATORS
20,OXY,0.3072686232907603,0.03876739562624255,64.36,0.08022821,0.25140965,0.34195167,Mining,CRUDE PETROLEUM & NATURAL GAS
21,EL,0.3062634505825493,0.040755467196819085,69.75,-0.18516356,-0.3766756,0.62088406,Manufacturing,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"
22,CSGP,0.3047249370503706,0.042743538767395624,41.3,-0.035497427,-0.08222222,0.3418698,Services,"SERVICES-BUSINESS SERVICES, NEC"
23,BR,0.29789294836732894,0.04473161033797217,159.83,-0.083438456,-0.12785113,0.28987712,Services,"SERVICES-BUSINESS SERVICES, NEC"
24,CVNA,0.2936304570430076,0.04671968190854871,301.37,0.024440885,-0.14843178,0.6134863,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
25,CNC,0.28141387731679457,0.048707753479125246,33.56,-0.056508243,-0.21826226,0.68421155,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
26,STX,0.2799966805505527,0.05069582504970179,378.79,-0.12841696,-0.07537776,0.75719917,Manufacturing,COMPUTER STORAGE DEVICES
27,LYB,0.27280070036651893,0.05268389662027833,77.72,0.04224217,0.3804618,0.5757922,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
28,MU,0.27225528770723034,0.05467196819085487,355.46,-0.19990098,-0.14462411,0.71359116,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
