rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,CF,0.2826082498963861,0.0009940357852882703,112.68,-0.07121658,-0.10258043,0.61453545,Manufacturing,AGRICULTURAL CHEMICALS
2,LYB,0.2826082498963861,0.002982107355864811,66.27,-0.101058125,-0.11130488,0.6847662,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
3,APA,0.2826082498963861,0.004970178926441352,35.74,-0.07481229,-0.06095636,0.60137355,Mining,CRUDE PETROLEUM & NATURAL GAS
4,CVNA,0.2826082498963861,0.006958250497017893,387.53,0.1523,0.31732273,0.62175345,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
5,OXY,0.2782651736727192,0.008946322067594433,53.79,-0.07210624,-0.09718025,0.42175564,Mining,CRUDE PETROLEUM & NATURAL GAS
6,LITE,0.2763331612098401,0.010934393638170975,894.07,-0.0035996437,0.1579268,1.048383,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
7,SNDK,0.2631800725710606,0.012922465208747515,920.99,0.081266046,0.1928531,1.0441017,Manufacturing,COMPUTER STORAGE DEVICES
8,HOOD,0.26269284995273057,0.014910536779324055,90.75,0.3116057,0.22370541,0.74142987,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
9,VRT,0.2600786389881243,0.016898608349900597,307.34,0.041442156,0.14180624,0.68428886,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
10,DOW,0.25617431564382165,0.018886679920477135,35.6,-0.08741349,-0.05041355,0.6098658,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
11,GLW,0.2549141067336037,0.020874751491053677,164.38,-0.04006076,0.23519695,0.7684456,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
12,CIEN,0.2505710305099368,0.02286282306163022,507.43,0.023003101,0.22989488,0.92738503,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
13,CCL,0.250369167017754,0.02485089463220676,29.22,0.044317365,0.17161179,0.6956826,Transportation_Utilities,WATER TRANSPORTATION
14,BX,0.24286804614761118,0.0268389662027833,129.08,0.12409651,0.13756943,0.38882554,Finance_Insurance_RealEstate,INVESTMENT ADVICE
15,COIN,0.23432309262777506,0.02882703777335984,206.33,0.22925222,0.016854763,0.70171416,Finance_Insurance_RealEstate,FINANCE SERVICES
16,SMCI,0.2316981220507352,0.030815109343936383,28.56,0.13064134,-0.07242614,1.4377822,Manufacturing,ELECTRONIC COMPUTERS
17,DELL,0.21806956962354018,0.032803180914512925,196.55,0.10545552,0.25382757,0.64638704,Manufacturing,ELECTRONIC COMPUTERS
18,INTC,0.21738914479243618,0.03479125248508946,68.5,0.09810829,0.48332608,0.76769805,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
19,MPC,0.2116010141658614,0.036779324055666,213.69,-0.04011315,-0.093689024,0.41889024,Manufacturing,PETROLEUM REFINING
20,ARES,0.20968273336010537,0.03876739562624255,117.78,0.17240691,0.09065652,0.47226632,Finance_Insurance_RealEstate,INVESTMENT ADVICE
21,COHR,0.20961359786650258,0.040755467196819085,345.02,0.12201619,0.25202298,0.932019,Manufacturing,OPTICAL INSTRUMENTS & LENSES
22,CNC,0.2090919947189272,0.042743538767395624,38.17,0.02332437,0.07309532,0.41479483,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
23,TTD,0.20900018555014319,0.04473161033797217,22.47,0.118466854,-0.04423654,0.55788577,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
24,TPL,0.20498597239800426,0.04671968190854871,422.58,0.030758262,-0.20645237,0.7880914,Finance_Insurance_RealEstate,OIL ROYALTY TRADERS
25,CRL,0.19810099772464948,0.048707753479125246,183.88,0.046854615,0.20143747,0.4226757,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
26,WDC,0.19528404858510306,0.05069582504970179,372.52,0.08470428,0.17540145,0.79272425,Manufacturing,COMPUTER STORAGE DEVICES
27,WDAY,0.18743429247322527,0.05268389662027833,123.83,0.10071111,-0.07159996,0.54380447,Services,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
28,FIX,0.18326441664033874,0.05467196819085487,1650.47,0.036180615,0.14251006,0.66379106,Construction,ELECTRICAL WORK
29,PSKY,0.18196074851060742,0.05666003976143141,11.74,0.10546136,0.3102678,0.4796254,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
30,APP,0.18048842583938873,0.05864811133200795,477.2,0.21927536,0.084742665,0.74803054,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
31,AKAM,0.17876599203997706,0.06063618290258449,95.89,0.04969895,-0.12827271,0.8196979,Services,"SERVICES-BUSINESS SERVICES, NEC"
32,NFLX,0.1723138155847876,0.06262425447316103,97.31,-0.05533445,0.06071508,0.44660595,Services,SERVICES-VIDEO TAPE RENTAL
33,KKR,0.1708901267366739,0.06461232604373758,103.6,0.13571584,0.14348781,0.38386348,Finance_Insurance_RealEstate,INVESTMENT ADVICE
34,EOG,0.15650150213212388,0.06660039761431412,128.43,-0.0569793,-0.074845254,0.32796183,Mining,CRUDE PETROLEUM & NATURAL GAS
35,STX,0.15364962060991938,0.06858846918489066,547.75,0.0886848,0.26035428,0.7124398,Manufacturing,COMPUTER STORAGE DEVICES
36,COP,0.1526673069397542,0.0705765407554672,116.04,-0.05312121,-0.07919377,0.35360408,Manufacturing,PETROLEUM REFINING
37,BF.B,0.14880920020581193,0.07256461232604373,29.15,-0.011529326,0.2505362,0.62841874,Manufacturing,BEVERAGES
38,LUV,0.1459069329834476,0.07455268389662027,42.7,0.07937312,0.0447762,0.49806347,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
39,EL,0.14034003521057917,0.07654075546719682,76.2,0.04857576,-0.109813094,0.6125081,Manufacturing,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"
40,GEV,0.13922581561462258,0.07852882703777336,1002.75,0.011530042,0.1428783,0.47034436,Manufacturing,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)
41,APTV,0.13734708847625346,0.0805168986083499,59.62,-0.0005030036,-0.13806564,0.5516317,Manufacturing,MOTOR VEHICLE PARTS & ACCESSORIES
42,EPAM,0.13724281584023057,0.08250497017892644,131.34,0.07242584,-0.031915665,0.32515904,Services,SERVICES-COMPUTER PROGRAMMING SERVICES
43,BLDR,0.13143266732429562,0.08449304174950298,88.5,0.037514567,0.04746127,0.5139607,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
44,IT,0.1256757743290961,0.08648111332007952,154.62,0.0758419,-0.02913475,0.5056844,Services,SERVICES-MANAGEMENT SERVICES
45,HUM,0.1243271142863518,0.08846918489065607,205.14,0.06760347,0.23244214,0.4022324,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
46,PSX,0.1228533882978458,0.09045725646123261,156.37,-0.018084824,-0.123191655,0.3679721,Manufacturing,PETROLEUM REFINING
47,IP,0.1220435577586547,0.09244532803180915,37.13,0.017260313,0.0920589,0.38177696,Manufacturing,PAPER MILLS
48,GPC,0.12116807803936838,0.09443339960238568,113.79,0.058413148,0.14835,0.29118717,Wholesale,WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS
49,TER,0.11892131962886711,0.09642147117296222,380.38,0.03366947,0.25787044,0.72416914,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
50,CSGP,0.10606336879234259,0.09840954274353876,39.72,0.08881581,-0.07239604,0.39313757,Services,"SERVICES-BUSINESS SERVICES, NEC"
51,TECH,0.10363680282972555,0.10039761431411531,59.23,0.066438556,0.14809072,0.26827452,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
52,Q,0.10247600841639899,0.10238568588469185,136.29,0.043168783,0.21752715,0.6216611,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
53,CTRA,0.09696382401781953,0.10437375745526839,30.89,-0.07542652,-0.088790596,0.33798093,Mining,CRUDE PETROLEUM & NATURAL GAS
54,DVN,0.09696382401781953,0.10636182902584493,44.23,-0.074492574,-0.09346181,0.34076622,Mining,CRUDE PETROLEUM & NATURAL GAS
55,VLO,0.09558771020310913,0.10834990059642147,223.65,-0.06352067,-0.07609373,0.47838095,Manufacturing,PETROLEUM REFINING
56,POOL,0.09465972384892479,0.110337972166998,227.62,0.05914104,0.113818765,0.2659069,Wholesale,WHOLESALE-MISC DURABLE GOODS
57,FICO,0.09311503011204987,0.11232604373757456,1073.52,0.16387141,-0.03561032,0.7562295,Services,"SERVICES-BUSINESS SERVICES, NEC"
58,ZBRA,0.09220647681578482,0.1143141153081511,234.43,0.055372953,0.13696098,0.31470478,Manufacturing,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT
59,SWK,0.09187481054527326,0.11630218687872763,71.34,-0.01177454,0.033164263,0.51420546,Manufacturing,"CUTLERY, HANDTOOLS & GENERAL HARDWARE"
60,DASH,0.09086884781098997,0.11829025844930417,183.89,0.20520377,0.15465283,0.519182,Services,"SERVICES-BUSINESS SERVICES, NEC"
61,AXON,0.08944950623993513,0.12027833001988071,402.85,0.16450834,-0.1977976,0.78495866,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
62,DLTR,0.08648013715671297,0.12226640159045726,105.93,0.064088345,0.0035051107,0.38836896,Retail,RETAIL-VARIETY STORES
63,MCHP,0.0846476721795191,0.1242544731610338,78.76,0.100614905,0.24443042,0.40550292,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
64,XYZ,0.08461167999485031,0.12624254473161034,71.26,0.14565921,0.20800138,0.42371967,Services,SERVICES-PREPACKAGED SOFTWARE
65,LEN,0.08333611756141843,0.12823061630218688,92.79,0.04293585,-0.00992316,0.40567046,Construction,GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS
66,NOW,0.07972493451869767,0.13021868787276342,96.66,0.16457832,-0.14664072,0.6670231,Services,SERVICES-PREPACKAGED SOFTWARE
67,INTU,0.07399250133450942,0.13220675944333996,393.25,0.12056196,-0.13616991,0.5317953,Services,SERVICES-PREPACKAGED SOFTWARE
68,APO,0.06910401270720343,0.1341948310139165,124.62,0.19505179,0.11897278,0.37985843,Finance_Insurance_RealEstate,INVESTMENT ADVICE
69,BAX,0.0688037629843931,0.13618290258449303,18.71,0.09096205,0.12304914,0.40918955,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
70,UAL,0.06701724249023307,0.13817097415506957,101.8,0.056016564,0.08125329,0.62742466,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
71,WAT,0.06113615929847701,0.14015904572564614,327.77,0.024281263,0.09413481,0.26875263,Manufacturing,LABORATORY ANALYTICAL INSTRUMENTS
72,NCLH,0.0608079107439985,0.14214711729622267,20.99,0.051603198,0.06873727,0.6663598,Transportation_Utilities,WATER TRANSPORTATION
73,MKC,0.05869257126739874,0.1441351888667992,54.33,0.011543512,0.005180478,0.40877888,Manufacturing,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS
74,NEM,0.05614151500574329,0.14612326043737575,116.5,-0.036393702,0.1743952,0.44199243,Mining,GOLD AND SILVER ORES
75,GNRC,0.05443879427894946,0.1481113320079523,212.1,0.024489284,0.056011915,0.48080364,Manufacturing,MOTORS & GENERATORS
76,AMD,0.05282908095752748,0.15009940357852883,278.39,0.13610029,0.3562138,0.55080134,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
77,MU,0.05057575780350641,0.15208747514910537,455.07,0.08198011,0.024309635,0.80567753,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
78,MPWR,0.05057575780350641,0.1540755467196819,1468.35,0.08457363,0.34379375,0.6185119,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
79,ALB,0.04933290918921977,0.15606361829025844,197.75,0.13885045,0.21125817,0.83618957,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
80,ON,0.04933290918921977,0.15805168986083498,83.01,0.20917702,0.40006745,0.6634599,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
81,DG,0.0472157386552047,0.16003976143141152,126.68,0.09461677,0.026164412,0.39721712,Retail,RETAIL-VARIETY STORES
82,RVTY,0.0450209015560458,0.16202783300198806,93.96,0.046441674,0.095615625,0.33859724,Manufacturing,LABORATORY ANALYTICAL INSTRUMENTS
83,PLTR,0.04495854825297723,0.16401590457256462,146.39,0.14313602,-0.059673667,0.63818043,Services,SERVICES-PREPACKAGED SOFTWARE
84,EXPE,0.04451042419495714,0.16600397614314116,265.84,0.16550481,0.110396385,0.43019745,Transportation_Utilities,TRANSPORTATION SERVICES
85,ORCL,0.0430560215067602,0.1679920477137177,175.06,0.26772392,0.12564301,0.67145944,Services,SERVICES-PREPACKAGED SOFTWARE
86,ULTA,0.04239264718356189,0.16998011928429424,553.36,0.063376784,0.03606069,0.2617707,Retail,"RETAIL-RETAIL STORES, NEC"
87,ANET,0.041176626063056755,0.17196819085487078,164.23,0.11455715,0.20526934,0.6501539,Manufacturing,COMPUTER COMMUNICATIONS EQUIPMENT
88,SW,0.04110563222097386,0.17395626242544732,42.24,0.0042796135,0.1437856,0.4799253,Manufacturing,PAPERBOARD CONTAINERS & BOXES
89,CPB,0.04069266209485537,0.17594433399602386,20.99,0.027410626,-0.0019021034,0.3149476,Manufacturing,FOOD AND KINDRED PRODUCTS
90,JBL,0.039654360047002124,0.1779324055666004,321.69,0.07409012,0.21250618,0.5703822,Manufacturing,PRINTED CIRCUIT BOARDS
91,FCX,0.039654360047002124,0.17992047713717693,70.21,0.035545707,0.3093995,0.4708973,Mining,METAL MINING
92,BR,0.03901037484641835,0.18190854870775347,162.92,0.078083634,-0.06571859,0.33934012,Services,"SERVICES-BUSINESS SERVICES, NEC"
93,KEYS,0.0388365664305816,0.18389662027833,334.34,0.0313406,0.1520623,0.4557827,Manufacturing,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
94,DDOG,0.03815722294055675,0.18588469184890655,126.61,0.2015754,-0.025627255,0.6419632,Services,SERVICES-PREPACKAGED SOFTWARE
95,LII,0.03703616941300228,0.1878727634194831,487.11,-0.036017537,0.020745516,0.55544734,Manufacturing,AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP
96,FSLR,0.0368039508769545,0.18986083499005965,190.44,-0.06403893,-0.046130717,0.4435999,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
97,RCL,0.03415724249932028,0.1918489065606362,285.48,0.030837059,0.049558878,0.5646168,Transportation_Utilities,WATER TRANSPORTATION
98,SYY,0.03317193465571486,0.19383697813121273,76.27,0.04737711,-0.06611979,0.6149777,Wholesale,WHOLESALE-GROCERIES & RELATED PRODUCTS
99,IQV,0.03191012726291405,0.19582504970178927,176.46,0.054499865,0.06001079,0.29919413,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
100,MRNA,0.02777863520547868,0.1978131212723658,53.72,0.054160118,0.025778174,0.48475513,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
101,BXP,0.027598762536919022,0.19980119284294234,58.05,0.09528303,0.08687508,0.25726297,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
102,MAS,0.025991646010156227,0.20178926441351888,66.58,0.05732894,0.114869356,0.35938472,Manufacturing,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES"
103,AOS,0.025890138683537196,0.20377733598409542,64.82,-0.016686857,0.0043383837,0.35116076,Manufacturing,HOUSEHOLD APPLIANCES
104,KLAC,0.02246149827343562,0.20576540755467196,1791.44,0.031175137,0.18519104,0.52960294,Manufacturing,OPTICAL INSTRUMENTS & LENSES
105,BA,0.01972257383337398,0.2077534791252485,223.38,0.02642095,0.11034906,0.36805657,Manufacturing,AIRCRAFT
106,CRH,0.019031496579543873,0.20974155069582506,117.05,-0.0071252584,0.15868151,0.37752762,Manufacturing,"CEMENT, HYDRAULIC"
107,TEL,0.01656228577372299,0.2117296222664016,246.14,0.07119858,0.24068749,0.37118733,Wholesale,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC"
108,AMCR,0.01612076392096722,0.21371769383697814,41.94,0.018950462,0.084001064,0.46875495,Manufacturing,MISCELLANEOUS MANUFACTURING INDUSTRIES
109,NKE,0.015057832285458844,0.21570576540755468,46.03,0.08000934,-0.13866019,0.63263655,Manufacturing,RUBBER & PLASTICS FOOTWEAR
110,UHS,0.0125876566794344,0.21769383697813122,182.41,0.009016514,-0.025691688,0.26114297,Services,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC"
111,LRCX,0.004450476609032936,0.21968190854870775,267.6,0.0149434805,0.14363861,0.6796559,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
112,BDX,0.003454581573139758,0.2216699801192843,158.54,0.028011918,0.012840986,0.18367864,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
113,AVGO,-0.0026861608395689707,0.22365805168986083,406.54,0.094173074,0.2710731,0.46752357,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
114,GIS,-0.0037516790821916215,0.22564612326043737,35.5,-0.0025287867,-0.053333342,0.24026275,Manufacturing,GRAIN MILL PRODUCTS
115,BSX,-0.004532288054711053,0.2276341948310139,64.23,0.039488673,-0.080984354,0.3924034,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
116,COF,-0.004569380863893651,0.22962226640159045,206.47,0.06979275,0.1487788,0.33109716,Finance_Insurance_RealEstate,NATIONAL COMMERCIAL BANKS
117,PPG,-0.007133279165659787,0.23161033797216699,114.85,0.04096794,0.16741204,0.44103518,Manufacturing,"PAINTS, VARNISHES, LACQUERS, ENAMELS & ALLIED PRODS"
118,IBKR,-0.008180786420753327,0.23359840954274355,81.71,0.14745116,0.20712066,0.48372346,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
119,ACN,-0.009821798230988173,0.2355864811133201,197.65,0.100930214,-0.02898556,0.40748677,Services,"SERVICES-BUSINESS SERVICES, NEC"
120,CTSH,-0.010967510256685374,0.23757455268389663,61.3,0.058356404,-0.0040617585,0.2913139,Services,SERVICES-COMPUTER PROGRAMMING SERVICES
121,META,-0.011481464152525385,0.23956262425447317,688.55,0.093179464,0.1349101,0.52744853,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
122,CAG,-0.01284776942525865,0.2415506958250497,14.86,-0.021080434,-0.035064936,0.3155689,Manufacturing,FOOD AND KINDRED PRODUCTS
123,ADBE,-0.01327920692680492,0.24353876739562624,244.45,0.08475697,-0.0062604547,0.40014184,Services,SERVICES-PREPACKAGED SOFTWARE
124,CRM,-0.014605235236996507,0.24552683896620278,182.14,0.10414636,-0.06590086,0.4388243,Services,SERVICES-PREPACKAGED SOFTWARE
125,VRSK,-0.016469750720689527,0.24751491053677932,178.07,0.083942056,-0.11711037,0.3731478,Services,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
126,GRMN,-0.01824877347381448,0.24950298210735586,267.42,0.040990353,0.13742507,0.31765437,Manufacturing,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS"
127,SBAC,-0.01861101702810719,0.2514910536779324,223.14,-0.0027262568,0.22416067,0.78796417,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
128,ALLE,-0.021577117604612134,0.25347912524850896,144.32,-0.003383696,0.0034068823,0.26758006,Services,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES"
129,PODD,-0.022097517709472936,0.2554671968190855,203.73,0.034530044,-0.10890961,0.2592733,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
130,SATS,-0.022861978270012604,0.25745526838966204,133.21,0.03592825,0.22087812,0.5823045,Transportation_Utilities,"COMMUNICATIONS SERVICES, NEC"
131,NXPI,-0.02614388959138781,0.25944333996023855,216.03,0.057053447,0.123108864,0.30815473,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
132,APH,-0.035371831922857304,0.2614314115308151,151.06,0.07325041,0.15621889,0.43958044,Manufacturing,ELECTRONIC CONNECTORS
133,GDDY,-0.03677686443359295,0.2634194831013916,85.72,0.08109474,0.024623394,0.37210292,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
134,URI,-0.03701779325255258,0.2654075546719682,796.15,0.031375885,0.10584068,0.2617175,Services,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC"
135,ARE,-0.03765687445278056,0.2673956262425447,48.63,0.14128137,-0.017972529,0.46262646,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
136,PYPL,-0.041374841787763114,0.26938369781312127,50.81,0.12312114,0.14980769,0.34276092,Services,"SERVICES-BUSINESS SERVICES, NEC"
137,FDS,-0.04141954502439735,0.27137176938369784,232.73,0.099858165,0.11439383,0.4887644,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
138,GEN,-0.04249737426764645,0.27335984095427435,20.12,0.12465072,-0.02140069,0.44101498,Services,SERVICES-PREPACKAGED SOFTWARE
139,NUE,-0.04296283281497375,0.2753479125248509,195.87,0.05238557,0.20944738,0.2730993,Manufacturing,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)"
140,HPE,-0.04873639214991557,0.2773359840954274,26.44,0.0622741,0.19529831,0.56426543,Manufacturing,COMPUTER & OFFICE EQUIPMENT
141,C,-0.05494969866841369,0.279324055666004,132.18,0.06262553,0.20327711,0.37179568,Finance_Insurance_RealEstate,NATIONAL COMMERCIAL BANKS
142,DVA,-0.061378876845545174,0.2813121272365805,147.91,-0.014261901,-0.012353063,0.2820597,Services,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"
143,JBHT,-0.06138515756180514,0.28330019880715707,245.08,0.0794574,0.22417581,0.30180666,Transportation_Utilities,TRUCKING (NO LOCAL)
144,CBRE,-0.06204419156115579,0.2852882703777336,151.51,0.07286501,0.13737702,0.2596842,Finance_Insurance_RealEstate,REAL ESTATE
145,TYL,-0.06456030953049119,0.28727634194831014,342.61,0.07976675,-0.021310091,0.31641465,Services,SERVICES-PREPACKAGED SOFTWARE
146,IBM,-0.0666491658758842,0.28926441351888665,253.47,0.098413944,0.012381673,0.32486066,Manufacturing,COMPUTER & OFFICE EQUIPMENT
147,ADP,-0.06864733658558089,0.2912524850894632,200.47,0.061867714,-0.04837179,0.27704906,Services,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
148,SPGI,-0.07742743772647856,0.2932405566600398,442.57,0.06535554,0.038555384,0.30725828,Services,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES"
149,MOS,-0.0777694206306607,0.2952286282306163,24.57,-0.007673681,-0.06221378,0.5696882,Manufacturing,AGRICULTURAL CHEMICALS
150,TSCO,-0.07857314975217576,0.29721669980119286,45.01,-0.0004441738,-0.02533567,0.2861874,Retail,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY"
151,CPRT,-0.07857314975217576,0.2992047713717694,33.45,0.021062374,0.028597832,0.1721551,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
152,DAL,-0.08164703760011222,0.30119284294234594,71.72,0.05750513,0.10321486,0.44777843,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
153,F,-0.08537546007612287,0.30318091451292245,12.87,0.06100571,0.105670094,0.3496537,Manufacturing,MOTOR VEHICLES & PASSENGER CAR BODIES
154,UNH,-0.08664871095032804,0.305168986083499,324.63,0.066703916,0.15757382,0.42155436,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
155,SJM,-0.09446090071895202,0.3071570576540755,95.5,0.050489426,-0.04889953,0.20412654,Manufacturing,"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES"
