rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,MU,0.3831513409831208,0.0009940357852882703,437.8,0.12518954,0.38799047,0.6682326,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
2,MRNA,0.3831513409831208,0.002982107355864811,42.55,-0.11335701,0.37880743,1.0713731,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
3,NEM,0.3831513409831208,0.004970178926441352,112.85,-0.103796065,0.114898205,0.57069165,Mining,GOLD AND SILVER ORES
4,LRCX,0.37762740064488265,0.006958250497017893,237.5,0.06564367,0.2833675,0.60926837,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
5,WDC,0.3762047693620772,0.008946322067594433,270.23,0.1219846,0.43969107,1.0359426,Manufacturing,COMPUTER STORAGE DEVICES
6,SNDK,0.3691088370720595,0.010934393638170975,665.24,0.41299915,1.4169452,1.2539467,Manufacturing,COMPUTER STORAGE DEVICES
7,ALB,0.36119521323084863,0.012922465208747515,164.93,-0.1308037,0.1459043,0.6462608,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
8,APP,0.34997790673733514,0.014910536779324055,483.0,-0.09793812,-0.21885109,0.8138232,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
9,SATS,0.3429241128791329,0.016898608349900597,116.55,-0.02647841,0.03895533,0.7214178,Transportation_Utilities,"COMMUNICATIONS SERVICES, NEC"
10,LITE,0.3348320883364682,0.018886679920477135,423.42,0.27363515,0.09663057,1.0505928,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
11,INTC,0.3301403810662546,0.020874751491053677,48.81,0.14874089,0.23946166,1.084599,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
12,STX,0.3289765627834452,0.02286282306163022,432.95,0.20837867,0.50570357,1.0594534,Manufacturing,COMPUTER STORAGE DEVICES
13,CVNA,0.3251725513574973,0.02485089463220676,407.89,-0.1389457,0.01908815,0.74094284,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
14,COHR,0.28445558279491934,0.0268389662027833,222.44,0.12479782,0.14465082,0.68008256,Manufacturing,OPTICAL INSTRUMENTS & LENSES
15,LMT,0.26204879014120913,0.02882703777335984,636.0,0.09342229,0.27949786,0.35361627,Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS
16,FCX,0.24254990433012785,0.030815109343936383,60.76,-0.006702602,0.17003655,0.4682552,Mining,METAL MINING
17,COIN,0.2358536719376069,0.032803180914512925,187.86,-0.12001121,-0.20576668,0.5126936,Finance_Insurance_RealEstate,FINANCE SERVICES
18,NCLH,0.2326747129597941,0.03479125248508946,23.64,0.13708508,0.03775239,0.6452975,Transportation_Utilities,WATER TRANSPORTATION
19,LULU,0.22188181578532795,0.036779324055666,179.08,-0.07111359,-0.15051466,0.43472895,Manufacturing,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL
20,DECK,0.20381589228635066,0.03876739562624255,116.25,0.14758146,0.08858502,0.8042807,Manufacturing,RUBBER & PLASTICS FOOTWEAR
21,LUV,0.19899471904803226,0.040755467196819085,49.64,0.18106115,0.20193708,0.72865504,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
22,CIEN,0.196719959996333,0.042743538767395624,268.49,0.1561383,0.0911566,0.80818796,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
23,KLAC,0.19631599901994032,0.04473161033797217,1410.45,-0.08592188,0.106695294,0.7869658,Manufacturing,OPTICAL INSTRUMENTS & LENSES
24,DDOG,0.19465473694779825,0.04671968190854871,129.05,-0.055547416,-0.03528446,0.61773294,Services,SERVICES-PREPACKAGED SOFTWARE
25,MCHP,0.1842323316032044,0.048707753479125246,78.08,0.043989897,0.20067668,0.5677748,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
26,AMAT,0.18301184635222775,0.05069582504970179,328.4,0.027984738,0.22140813,0.52923965,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
27,TTD,0.17842908706511448,0.05268389662027833,29.75,-0.120082855,-0.21045649,0.50462836,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
28,HOOD,0.1661329819427173,0.05467196819085487,89.91,-0.15971959,-0.21959895,0.5510539,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
29,TXN,0.1628624870131576,0.05666003976143141,225.01,0.14456487,0.26751912,0.5215357,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
30,ORCL,0.15209022628773602,0.05864811133200795,160.06,-0.12267047,-0.18215734,0.436213,Services,SERVICES-PREPACKAGED SOFTWARE
31,CEG,0.14646610667027735,0.06063618290258449,270.88,-0.05044341,-0.26039588,0.52483183,Transportation_Utilities,ELECTRIC SERVICES
32,Q,0.14236657966667096,0.06262425447316103,100.67,0.04062438,0.18463159,0.5448835,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
33,TER,0.14146382156051127,0.06461232604373758,249.53,0.076720595,0.20220661,0.4461097,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
34,NOW,0.13686505415343192,0.06660039761431412,118.0,-0.1345166,-0.19972873,0.4809969,Services,SERVICES-PREPACKAGED SOFTWARE
35,CCL,0.12372137993749738,0.06858846918489066,32.45,0.13184512,0.049482584,0.5143399,Transportation_Utilities,WATER TRANSPORTATION
36,HUM,0.1103688741075021,0.0705765407554672,187.2,-0.2899139,-0.29219604,0.8386809,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
37,PLTR,0.1049100250322457,0.07256461232604373,147.76,-0.11769277,-0.11974269,0.3717157,Services,SERVICES-PREPACKAGED SOFTWARE
38,SMCI,0.09517804650753448,0.07455268389662027,29.71,-0.035389602,-0.040374696,0.57068795,Manufacturing,ELECTRONIC COMPUTERS
39,INTU,0.09495318047689491,0.07654075546719682,487.12,-0.13288361,-0.22613037,0.44500893,Services,SERVICES-PREPACKAGED SOFTWARE
40,GLW,0.09314937245683347,0.07852882703777336,110.36,0.16229594,0.21716118,0.6842745,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
41,SWKS,0.08701979601418111,0.0805168986083499,56.83,-0.04902941,-0.11747801,0.5081646,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
42,AXON,0.0700880552000688,0.08250497017892644,459.99,-0.23977393,-0.18361878,0.6095303,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
