rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,STX,0.7130265571833515,0.00099601593625498,262.56,-0.057133615,0.16161573,0.9613217,Manufacturing,COMPUTER STORAGE DEVICES
2,WDC,0.7031264265164933,0.00298804780876494,157.16,-0.039364338,0.24809408,0.76540476,Manufacturing,COMPUTER STORAGE DEVICES
3,COHR,0.6954382302288836,0.0049800796812749,139.97,-0.121343374,0.20705414,0.9681766,Manufacturing,OPTICAL INSTRUMENTS & LENSES
4,LITE,0.6947266906857037,0.0069721115537848604,226.86,-0.053487957,0.38981807,1.1577207,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
5,CIEN,0.6856241934445261,0.008964143426294821,194.21,-0.035987318,0.13719416,0.53046614,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
6,SNDK,0.663114513867753,0.010956175298804782,243.57,0.1727575,0.68829274,1.3170815,Manufacturing,COMPUTER STORAGE DEVICES
7,MU,0.6621688531840259,0.012948207171314742,236.95,-0.005790293,0.16995013,0.6249207,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
8,TER,0.6313926717127646,0.014940239043824702,169.59,-0.083396435,0.2174443,0.8738008,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
9,AMD,0.5969597123816989,0.01693227091633466,247.96,0.043163657,0.05712831,0.6491039,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
10,VRT,0.4766423858408402,0.018924302788844622,163.64,-0.105890095,-0.079743624,0.5947841,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
11,HOOD,0.45497555028736203,0.02091633466135458,121.53,-0.043673277,-0.07539564,0.78815126,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
12,SMCI,0.4411333312472315,0.022908366533864542,35.09,-0.13003594,-0.34825408,0.73466647,Manufacturing,ELECTRONIC COMPUTERS
13,ORCL,0.4195435402012612,0.0249003984063745,217.57,-0.10758817,-0.30488813,0.43138054,Services,SERVICES-PREPACKAGED SOFTWARE
14,RCL,0.37840818100518353,0.026892430278884463,255.76,0.008636594,-0.1432113,0.51439863,Transportation_Utilities,WATER TRANSPORTATION
15,DXCM,0.3499690929110988,0.02888446215139442,59.72,0.029300213,-0.099653244,0.66797835,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
16,APP,0.32996996125707506,0.030876494023904383,556.15,-0.10494715,-0.081775784,0.59302825,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
17,DELL,0.3259194972596061,0.03286852589641434,133.94,-0.10215843,-0.11479741,0.34144422,Manufacturing,ELECTRONIC COMPUTERS
18,FIX,0.3135745603891132,0.0348605577689243,897.52,-0.06291634,0.07003021,0.8459397,Construction,ELECTRICAL WORK
19,LRCX,0.299249873040432,0.036852589641434265,153.32,-0.05468893,0.0769124,0.5019535,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
20,WBD,0.2787891030679477,0.03884462151394422,22.14,-0.012488902,0.2104975,0.45950174,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
21,CVNA,0.2713574592296492,0.04083665338645418,318.54,0.0978837,-0.07591885,0.8702677,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
22,BLDR,0.27121727314143834,0.04282868525896414,103.89,-0.047230363,-0.15502232,0.33449504,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
23,ALB,0.27036399067386463,0.044820717131474105,114.57,0.25542402,0.20232975,0.7786935,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
24,PLTR,0.25184708250188625,0.046812749003984064,172.14,-0.016623855,-0.033572853,0.6690524,Services,SERVICES-PREPACKAGED SOFTWARE
25,COIN,0.23936408551585955,0.04880478087649402,283.14,-0.04091859,-0.14264947,0.7575154,Finance_Insurance_RealEstate,FINANCE SERVICES
26,SNPS,0.2222198760141335,0.05079681274900399,393.93,-0.0055788755,-0.10511136,0.34684083,Services,SERVICES-PREPACKAGED SOFTWARE
27,CEG,0.2156083731691841,0.052788844621513946,335.74,-0.04429263,-0.15330493,0.5175402,Transportation_Utilities,ELECTRIC SERVICES
28,NCLH,0.21163581023767197,0.054780876494023904,18.56,0.017543793,-0.18774623,0.62020206,Transportation_Utilities,WATER TRANSPORTATION
29,INTC,0.20774438704370365,0.05677290836653386,35.91,-0.03571433,-0.025244296,0.483323,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
30,MPWR,0.20602352374767866,0.05876494023904383,924.29,-0.035258412,-0.09986073,0.533659,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
31,FSLR,0.17880299967708121,0.060756972111553786,256.59,-0.056585073,0.07906139,0.6833401,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
32,AKAM,0.1765970052841263,0.06274900398406374,88.67,0.21465755,0.21532345,0.6094863,Services,"SERVICES-BUSINESS SERVICES, NEC"
33,PSKY,0.1706476967595122,0.0647410358565737,15.37,0.03851354,-0.09053254,0.51658237,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
34,GNRC,0.1686129840748816,0.06673306772908366,154.63,0.0054620504,-0.19731104,0.5138285,Manufacturing,MOTORS & GENERATORS
35,FDS,0.16051252150076917,0.06872509960159362,277.94,0.095891476,-0.00025182962,0.38852826,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
36,EXPE,0.1564892775526341,0.07071713147410359,267.35,0.21688676,0.25181437,0.7107891,Transportation_Utilities,TRANSPORTATION SERVICES
37,ZBRA,0.15417911265693365,0.07270916334661355,241.57,-0.06455231,-0.1781376,0.5626092,Manufacturing,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT
38,CAT,0.11728926590768018,0.07470119521912351,553.55,-0.028484762,0.023273349,0.51997554,Manufacturing,CONSTRUCTION MACHINERY & EQUIP
39,DECK,0.11095890455041518,0.07669322709163347,83.1,0.04122293,-0.16111445,0.67815906,Manufacturing,RUBBER & PLASTICS FOOTWEAR
40,HUM,0.10599248766836049,0.07868525896414343,236.74,-0.057225883,-0.11426216,0.45298764,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
41,IP,0.09402099711066408,0.08067729083665338,37.89,0.03694582,-0.18760723,0.5732714,Manufacturing,PAPER MILLS
42,CRL,0.09361075412997366,0.08266932270916334,169.21,-0.009772956,-0.032809317,0.39664084,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
43,TTD,0.08860417176015177,0.0846613545816733,42.87,-0.0660131,-0.14088184,0.4762813,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
44,DDOG,0.08697704103779692,0.08665338645418327,185.97,-0.025416672,0.23020446,0.88642985,Services,SERVICES-PREPACKAGED SOFTWARE
45,REGN,0.08053044150709358,0.08864541832669323,694.99,0.07438898,0.22105873,0.45961607,Manufacturing,PHARMACEUTICAL PREPARATIONS
46,CHTR,0.0800878998567746,0.09063745019920319,204.8,-0.059946716,-0.19793212,0.36082673,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
47,AXON,0.078977718881529,0.09262948207171315,557.29,-0.050839722,-0.14548355,0.5529321,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
48,CAH,0.06243689365785327,0.0946215139442231,206.06,0.040759563,0.34442484,0.5446818,Wholesale,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES"
49,LVS,0.056675057898443376,0.09661354581673307,65.6,0.04475236,0.3349613,0.49139175,Services,HOTELS & MOTELS
50,LYB,0.056367267726713396,0.09860557768924302,45.52,0.07409155,-0.007413864,0.40977442,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
