rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,SNDK,0.617388532096386,0.0009940357852882703,503.44,0.2981615,1.0885293,1.2448659,Manufacturing,COMPUTER STORAGE DEVICES
2,SATS,0.6142067521630754,0.002982107355864811,127.965,-0.02383858,0.17528474,0.50560457,Transportation_Utilities,"COMMUNICATIONS SERVICES, NEC"
3,LITE,0.6079797481609048,0.004970178926441352,354.49,0.06896448,-0.090771556,0.9249058,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
4,MU,0.5739070440972567,0.006958250497017893,397.58,0.19268036,0.43743443,0.6706472,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
5,MRNA,0.5651697281142936,0.008946322067594433,51.87,0.27821577,0.48624635,1.0460631,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
6,WDC,0.5251793322699615,0.010934393638170975,243.29,0.1315813,0.37638605,0.8942291,Manufacturing,COMPUTER STORAGE DEVICES
7,APP,0.5083372779507406,0.012922465208747515,521.94,-0.15510881,-0.2885223,0.55233556,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
8,LRCX,0.44596468366479847,0.014910536779324055,220.7,0.057042956,0.25927198,0.5764279,Manufacturing,"SPECIAL INDUSTRY MACHINERY, NEC"
9,ALB,0.44239351827032486,0.016898608349900597,188.32,0.06065905,0.2953639,0.5564272,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
10,FCX,0.34262008591965,0.018886679920477135,58.85,-0.024855018,0.16212475,0.38422626,Mining,METAL MINING
11,STX,0.32517664945242936,0.020874751491053677,346.53,0.109677196,0.225137,0.76018196,Manufacturing,COMPUTER STORAGE DEVICES
12,Q,0.30616443361649076,0.02286282306163022,98.76,0.09879851,0.20600808,0.49236414,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
13,NEM,0.2976713794932264,0.02485089463220676,121.69,0.06605339,0.16027844,0.3876128,Mining,GOLD AND SILVER ORES
14,MCHP,0.2792876498738703,0.0268389662027833,75.47,0.010578513,0.13934183,0.49459535,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
15,DLTR,0.26950111470013216,0.02882703777335984,126.79,-0.096229196,0.03510499,0.37811258,Retail,RETAIL-VARIETY STORES
16,AMAT,0.26490218903711593,0.030815109343936383,318.785,0.055964112,0.23078251,0.48429072,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
17,DDOG,0.25018080733827475,0.032803180914512925,131.25,0.07221627,-0.07466155,0.4953157,Services,SERVICES-PREPACKAGED SOFTWARE
18,COHR,0.24258995417316787,0.03479125248508946,202.72,0.101080894,0.061472416,0.59919906,Manufacturing,OPTICAL INSTRUMENTS & LENSES
19,DELL,0.21879847836802113,0.036779324055666,117.17,-0.012806535,-0.07455969,0.38305515,Manufacturing,ELECTRONIC COMPUTERS
20,INTC,0.20474678254987466,0.03876739562624255,54.32,0.11494255,0.49353862,0.70324606,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
21,GNRC,0.20178329593164063,0.040755467196819085,175.34,0.09409714,0.25198138,0.3889767,Manufacturing,MOTORS & GENERATORS
22,TER,0.18677259093825113,0.042743538767395624,229.14,-0.004561484,0.16184974,0.44112572,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
23,NCLH,0.18456962473671043,0.04473161033797217,20.82,-0.09831095,-0.14215082,0.45075575,Transportation_Utilities,WATER TRANSPORTATION
24,DG,0.16488236775984366,0.04671968190854871,144.6,-0.042066872,0.051483393,0.31888714,Retail,RETAIL-VARIETY STORES
25,KLAC,0.16062374325471077,0.048707753479125246,1500.0,0.045660496,0.18515241,0.5330244,Manufacturing,OPTICAL INSTRUMENTS & LENSES
26,AMD,0.15469303810236715,0.05069582504970179,253.73,0.13474953,0.18041408,0.43679398,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
27,ON,0.14187717244079476,0.05268389662027833,63.07,0.041102648,0.11885762,0.4173368,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
28,CVNA,0.1289027000979794,0.05467196819085487,478.45,0.04326117,0.10346186,0.48568803,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
29,SMCI,0.12797442038382054,0.05666003976143141,32.45,0.14785993,0.04441583,0.5683774,Manufacturing,ELECTRONIC COMPUTERS
30,NOW,0.12694164404808111,0.05864811133200795,128.56,-0.044944704,-0.17947406,0.29054278,Services,SERVICES-PREPACKAGED SOFTWARE
31,CIEN,0.11487933670758016,0.06063618290258449,230.03,-0.03502816,-0.028384387,0.75066,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
32,LEN,0.10899536729281194,0.06262425447316103,114.71,-0.055029273,0.07215631,0.46498287,Construction,GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS
33,DASH,0.08087323551102353,0.06461232604373758,207.65,-0.025712073,-0.11596918,0.2689077,Services,"SERVICES-BUSINESS SERVICES, NEC"
34,CEG,0.07552629521046109,0.06660039761431412,287.35,-0.13024396,-0.19692016,0.54557216,Transportation_Utilities,ELECTRIC SERVICES
35,TTD,0.07462583290210806,0.06858846918489066,36.82,-0.008349061,-0.012603939,0.4063769,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
36,FIX,0.07368622075438706,0.0705765407554672,1131.7,0.07463682,0.19027328,0.4600542,Construction,ELECTRICAL WORK
37,LUV,0.0637212894886366,0.07256461232604373,42.44,-0.0025852323,0.0047347546,0.22845662,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
38,COIN,0.040395941810536254,0.07455268389662027,223.14,-0.12788242,-0.09987897,0.5163473,Finance_Insurance_RealEstate,FINANCE SERVICES
39,BLDR,0.029577183176240283,0.07654075546719682,125.25,-0.008941293,0.20839357,0.5808583,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
40,ANET,0.014796112664156173,0.07852882703777336,138.41,0.10648334,0.058747053,0.513875,Manufacturing,COMPUTER COMMUNICATIONS EQUIPMENT
41,HOOD,0.012905089264921803,0.0805168986083499,106.25,-0.11214173,-0.13173163,0.45772478,Finance_Insurance_RealEstate,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
42,SWKS,0.012087081443478915,0.08250497017892644,59.67,-0.0031741261,-0.0853771,0.419989,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
43,PSKY,0.010962656026544781,0.08449304174950298,11.78,-0.024834454,-0.13445997,0.20271598,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
44,AXON,0.009909300891715852,0.08648111332007952,607.29,-0.034852684,0.011829495,0.35957834,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
45,HPQ,-0.021870075257036336,0.08846918489065607,19.83,-0.045257628,-0.14415193,0.27712703,Manufacturing,COMPUTER & OFFICE EQUIPMENT
46,LYB,-0.04789560533880461,0.09045725646123261,51.54,-0.008846164,0.18211019,0.4691733,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
47,EXPE,-0.056536948953612776,0.09244532803180915,279.66,-0.03817582,-0.03328842,0.34152246,Transportation_Utilities,TRANSPORTATION SERVICES
48,INTU,-0.07429870826704413,0.09443339960238568,547.69,-0.03337449,-0.1888538,0.39276263,Services,SERVICES-PREPACKAGED SOFTWARE
49,HII,-0.07463568550536809,0.09642147117296222,424.14,0.02106452,0.19976246,0.36361977,Manufacturing,SHIP & BOAT BUILDING & REPAIRING
50,ORCL,-0.0792694407419115,0.09840954274353876,178.18,-0.07969636,-0.10182482,0.394539,Services,SERVICES-PREPACKAGED SOFTWARE
51,SLB,-0.08285921119603175,0.10039761431411531,49.32,0.0500319,0.2867205,0.43401605,Mining,"OIL & GAS FIELD SERVICES, NEC"
52,DOW,-0.08750579140066596,0.10238568588469185,28.33,0.0024769306,0.20964992,0.4512881,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
53,BKR,-0.09265880819485783,0.10437375745526839,54.46,0.08963585,0.19534671,0.3527175,Manufacturing,OIL & GAS FIELD MACHINERY & EQUIPMENT
54,SNPS,-0.09361504887919495,0.10636182902584493,509.47,0.0081727505,0.058660984,0.30387026,Services,SERVICES-PREPACKAGED SOFTWARE
55,DAL,-0.09572756161276047,0.10834990059642147,68.95,0.0067162514,-0.04315847,0.32679716,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
56,UAL,-0.09658026559772573,0.110337972166998,110.4,-0.0031602383,-0.04843986,0.34620625,Transportation_Utilities,"AIR TRANSPORTATION, SCHEDULED"
57,CF,-0.09942096452060101,0.11232604373757456,89.23,0.049147606,0.15239573,0.3438056,Manufacturing,AGRICULTURAL CHEMICALS
58,HAL,-0.10137729179744212,0.1143141153081511,33.72,0.020581126,0.1961689,0.45341918,Mining,"OIL & GAS FIELD SERVICES, NEC"
59,CRM,-0.11274202151475857,0.11630218687872763,228.09,-0.047919214,-0.13807958,0.37744313,Services,SERVICES-PREPACKAGED SOFTWARE
60,APH,-0.11385591698395511,0.11829025844930417,152.5,0.039182305,0.12845933,0.32196546,Manufacturing,ELECTRONIC CONNECTORS
61,APTV,-0.1155357292916313,0.12027833001988071,77.53,-0.065115154,0.0042746067,0.46176612,Manufacturing,MOTOR VEHICLE PARTS & ACCESSORIES
62,LULU,-0.12758828294805938,0.12226640159045726,194.66,-0.04174459,-0.08339214,0.37719467,Manufacturing,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL
63,ARE,-0.13708734010154713,0.1242544731610338,58.09,0.034734607,0.19477582,0.25251845,Finance_Insurance_RealEstate,REAL ESTATE INVESTMENT TRUSTS
64,ADSK,-0.14225087566149186,0.12624254473161034,269.77,0.03249383,-0.10217333,0.38693845,Services,SERVICES-PREPACKAGED SOFTWARE
65,TPL,-0.1468927278260397,0.12823061630218688,345.78,0.0576576,0.1419419,0.48462138,Finance_Insurance_RealEstate,OIL ROYALTY TRADERS
66,MOS,-0.15433351206942403,0.13021868787276342,28.16,0.018813372,0.15789473,0.37022465,Manufacturing,AGRICULTURAL CHEMICALS
67,META,-0.1610763270452493,0.13220675944333996,647.63,0.052167296,-0.020967484,0.2961888,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
68,PWR,-0.1658989687174766,0.1341948310139165,468.78,0.07255125,0.0825578,0.3638812,Construction,ELECTRICAL WORK
69,WDAY,-0.17769752318736046,0.13618290258449303,188.18,-0.029950082,-0.13674945,0.29445863,Services,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
70,TDY,-0.18088619849294715,0.13817097415506957,621.62,0.10502362,0.1997143,0.39215735,Manufacturing,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS"
71,DXCM,-0.18112260374359462,0.14015904572564614,73.92,0.060545206,0.09624791,0.2931132,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
72,TECH,-0.18745364382251864,0.14214711729622267,69.65,0.018274903,0.18130946,0.30863154,Manufacturing,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
73,TPR,-0.1881067868242902,0.1441351888667992,129.52,-0.02740854,0.004264593,0.23486139,Manufacturing,LEATHER & LEATHER PRODUCTS
74,CCL,-0.18954624408810966,0.14612326043737575,28.49,-0.05599737,-0.11521745,0.26069146,Transportation_Utilities,WATER TRANSPORTATION
75,DECK,-0.19063049818209418,0.1481113320079523,101.62,0.002169609,-0.002845645,0.37014753,Manufacturing,RUBBER & PLASTICS FOOTWEAR
76,NFLX,-0.19785040111763894,0.15009940357852883,83.54,-0.05657822,-0.10393655,0.17107211,Services,SERVICES-VIDEO TAPE RENTAL
77,ADBE,-0.20173993060581155,0.15208747514910537,299.73,-0.015470982,-0.16166472,0.30105847,Services,SERVICES-PREPACKAGED SOFTWARE
78,CHTR,-0.20347589612167097,0.1540755467196819,192.67,-0.047790825,-0.06479955,0.32018209,Transportation_Utilities,CABLE & OTHER PAY TELEVISION SERVICES
79,JBL,-0.211545681962805,0.15606361829025844,244.7,0.0139222145,0.06493163,0.45709604,Manufacturing,PRINTED CIRCUIT BOARDS
80,EPAM,-0.2129407150141213,0.15805168986083498,219.05,-0.010614216,0.035256863,0.41117957,Services,SERVICES-COMPUTER PROGRAMMING SERVICES
81,VRT,-0.22214455935928873,0.16003976143141152,181.12,0.060049176,0.089443564,0.46187928,Manufacturing,"ELECTRONIC COMPONENTS, NEC"
