rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,AXON,0.3182799455080061,0.0009940357852882703,460.15,-0.09492344,-0.11540234,0.5658731,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
2,GLW,0.3182799455080061,0.002982107355864811,146.35,0.12698293,-0.087764025,0.78420556,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
3,LITE,0.3182799455080061,0.004970178926441352,777.17,0.108959556,0.0743444,1.2829386,Manufacturing,"COMMUNICATIONS EQUIPMENT, NEC"
4,TTD,0.31378598148476183,0.006958250497017893,21.97,-0.067091286,-0.12678856,0.86290836,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
5,CIEN,0.312460593700595,0.008946322067594433,437.7,0.13611591,0.23878539,0.8668189,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
6,SNDK,0.31245156404751695,0.010934393638170975,677.86,-0.10061169,0.071918726,0.9233293,Manufacturing,COMPUTER STORAGE DEVICES
7,CNC,0.2948625742848554,0.012922465208747515,32.73,-0.0948562,-0.23330986,0.6735234,Finance_Insurance_RealEstate,HOSPITAL & MEDICAL SERVICE PLANS
8,FICO,0.2890432224774443,0.014910536779324055,1043.1,-0.13342196,-0.19819516,0.7971362,Services,"SERVICES-BUSINESS SERVICES, NEC"
9,CF,0.28837818958487527,0.016898608349900597,128.11,0.010889292,0.33253586,0.75900626,Manufacturing,AGRICULTURAL CHEMICALS
10,WDC,0.2831908940575891,0.018886679920477135,296.14,-0.02873069,0.01783812,0.737322,Manufacturing,COMPUTER STORAGE DEVICES
11,COHR,0.2809676493998698,0.020874751491053677,272.04,0.05765724,0.015453577,0.98479813,Manufacturing,OPTICAL INSTRUMENTS & LENSES
12,DOW,0.27753684716672705,0.02286282306163022,39.62,0.051207185,0.3197868,0.51066613,Manufacturing,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
13,APA,0.27676140663794147,0.02485089463220676,41.32,0.12865329,0.48419535,0.35638967,Mining,CRUDE PETROLEUM & NATURAL GAS
14,APP,0.26815680175383927,0.0268389662027833,436.69,-0.013286054,0.03571856,0.6496983,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
15,STX,0.255597642913197,0.02882703777335984,413.22,0.015856624,-0.020457506,0.70229375,Manufacturing,COMPUTER STORAGE DEVICES
16,TER,0.2505834491640368,0.030815109343936383,323.36,0.07761514,-0.056764543,0.70326,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS
17,DELL,0.2410863264650997,0.032803180914512925,184.01,0.2332282,0.49020076,0.8911206,Manufacturing,ELECTRONIC COMPUTERS
18,PSKY,0.23394652513861836,0.03479125248508946,9.23,0.025555491,-0.09153545,1.002545,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
19,CVNA,0.22938626734012638,0.036779324055666,308.56,0.05972445,-0.07862288,0.65107185,Retail,RETAIL-AUTO DEALERS & GASOLINE STATIONS
20,CRL,0.21800073449133558,0.03876739562624255,165.89,0.05588436,-0.009966552,0.5456703,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
21,OXY,0.21638641968894293,0.040755467196819085,61.85,0.05943811,0.21417356,0.3239288,Mining,CRUDE PETROLEUM & NATURAL GAS
22,CSGP,0.19966357476674745,0.042743538767395624,41.41,-0.039434016,-0.075256765,0.34335855,Services,"SERVICES-BUSINESS SERVICES, NEC"
23,MU,0.1951103819397841,0.04473161033797217,382.09,-0.17248178,-0.10934734,0.68048185,Manufacturing,SEMICONDUCTORS & RELATED DEVICES
24,EFX,0.19484744121913677,0.04671968190854871,172.55,-0.06115669,-0.12906313,0.38838568,Services,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES"
25,COIN,0.19397779062103765,0.048707753479125246,181.1,-0.10475057,-0.015439808,0.76497597,Finance_Insurance_RealEstate,FINANCE SERVICES
26,KEYS,0.1906869656263217,0.05069582504970179,293.12,0.03167677,-0.02998215,0.43750447,Manufacturing,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"
27,BLDR,0.1886949311193702,0.05268389662027833,85.41,-0.013969064,-0.16778713,0.44252694,Retail,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS
28,DASH,0.17719705460642624,0.05467196819085487,152.92,-0.073156,-0.116375804,0.41513062,Services,"SERVICES-BUSINESS SERVICES, NEC"
29,CCL,0.1738909265843857,0.05666003976143141,25.73,0.06498349,-0.18832809,0.5816434,Transportation_Utilities,WATER TRANSPORTATION
30,GNRC,0.17297359512363486,0.05864811133200795,205.16,0.024417043,-0.13280916,0.4133514,Manufacturing,MOTORS & GENERATORS
