rank,instrument,score,pct_rank,close,ret_5d,ret_20d,ann_vol_20d,sector,sic_description
1,APP,0.5520244468396716,0.0009940357852882703,412.68,0.08258128,-0.17815751,0.6898205,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
2,GLW,0.4835187062190046,0.002982107355864811,146.5,0.0708282,0.18825531,0.71086603,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE
3,COHR,0.465080493825814,0.004970178926441352,253.22,0.0400033,0.074240565,0.88921744,Manufacturing,OPTICAL INSTRUMENTS & LENSES
4,LYB,0.45203766461414635,0.006958250497017893,78.62,-0.02274698,0.1715095,0.5909771,Manufacturing,INDUSTRIAL ORGANIC CHEMICALS
5,SNDK,0.43065870734955,0.008946322067594433,724.63,0.1766721,0.37414896,1.0075686,Manufacturing,COMPUTER STORAGE DEVICES
6,PSKY,0.4241164671258882,0.010934393638170975,9.85,0.12059164,-0.178482,0.4836193,Transportation_Utilities,TELEVISION BROADCASTING STATIONS
7,CRL,0.4222981734193962,0.012922465208747515,168.22,0.056923866,-0.035767555,0.5952939,Services,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH
8,CIEN,0.39447540543399257,0.014910536779324055,434.26,0.081297874,0.4762212,0.9347383,Manufacturing,TELEPHONE & TELEGRAPH APPARATUS
9,GEN,0.39008958348701156,0.016898608349900597,19.37,0.056161404,-0.1432994,0.35524586,Services,SERVICES-PREPACKAGED SOFTWARE
10,TTD,0.3893813040043849,0.018886679920477135,22.21,0.04370296,-0.24146181,0.49902222,Services,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
11,CF,0.3872849444722993,0.020874751491053677,130.98,-0.04008794,0.1312834,0.7642403,Manufacturing,AGRICULTURAL CHEMICALS
12,WDC,0.3759371527285772,0.02286282306163022,304.15,0.104634285,0.24016309,0.86485386,Manufacturing,COMPUTER STORAGE DEVICES
13,AXON,0.3598759802261783,0.02485089463220676,413.07,-0.039238036,-0.2803784,0.48251402,Manufacturing,"ORDNANCE & ACCESSORIES, (NO VEHICLES/GUIDED MISSILES)"
14,NOW,0.35667781665289133,0.0268389662027833,102.42,0.030278563,-0.17629081,0.395678,Services,SERVICES-PREPACKAGED SOFTWARE
15,DASH,0.3366039336826624,0.02882703777335984,155.07,0.057776213,-0.13450909,0.39672095,Services,"SERVICES-BUSINESS SERVICES, NEC"
16,COIN,0.33608429107402804,0.030815109343936383,174.79,0.08470893,-0.11373091,0.6387438,Finance_Insurance_RealEstate,FINANCE SERVICES
